"name","census_count"
"noberto",36
"nolon",5
"norlin",10
"norville",40
"olden",110
"olegario",172
"orvan",5
"osker",5
"osvaldo",3386
"oswaldo",1474
"othel",70
"ova",41
"oval",11
"overton",91
"ovid",114
"oza",10
"parks",147
"pastor",59
"pepper",981
"peterson",352
"phineas",122
"pincus",20
"pleasant",38
"ples",38
"polo",85
"ponce",91
"ponciano",138
"quenten",232
"quillian",10
"quin",418
"quirino",69
"rabon",47
"radames",611
"raford",39
"raj",616
"raliegh",58
"ramey",479
"rankin",57
"rawland",5
"raydell",100
"raymund",350
"raynald",53
"reche",5
"red",15
"redgie",17
"reford",10
"reggy",52
"reinhold",136
"reino",27
"remer",11
"rendall",47
"rennis",5
"rexie",5
"rhoderick",51
"rian",2141
"richardson",222
"richerd",141
"rik",256
"rodolph",23
"roe",180
"romell",563
"romero",656
"romualdo",197
"ronne",69
"rooney",135
"rowe",26
"rudolpho",240
"ruperto",456
"sabas",285
"salbador",205
"seabron",18
"selmer",5
"seward",53
"shade",456
"sheffield",15
"si",57
"silvano",353
"solmon",5
"stann",5
"stark",10
"steen",113
"stevphen",26
"taras",445
"telford",62
"tellis",165
"tennis",61
"tereso",49
"terrall",112
"tery",157
"thayne",530
"theador",28
"thornell",22
"tildon",31
"tivis",10
"tommas",47
"tye",2053
"udell",98
"ulice",10
"ulis",17
"ulus",15
"valerio",139
"valiant",73
"vanderbilt",5
"veldon",54
"verdel",5
"vertis",246
"victorino",155
"vincenzo",1919
"viviano",80
"volney",75
"vonzell",142
"waynard",5
"weber",5
"wenceslao",158
"whitfield",73
"wilder",92
"wilkins",88
"wolf",220
"woodford",52
"woodroe",25
"wyn",49
"yaakov",1089
"yates",58
"yisroel",1024
"zacarias",144
"zachery",8128
"zackary",5008
"zannie",70
"zeke",864
"zygmunt",36
"vendetta",178
"robbyn",920
"debralee",198
"mechelle",3888
"echo",1736
"deniese",343
"arlynne",15
"valory",179
"chery",519
"cordia",213
"delcina",40
"kandie",926
"krystine",567
"sherilynn",294
"adena",936
"elsbeth",210
"ilze",47
"joshlyn",336
"marcee",659
"marlette",176
"melaine",1824
"ronetta",649
"cardelia",56
"darcell",604
"darlinda",199
"geral",122
"mala",456
"marijean",172
"shaye",767
"brenetta",258
"dawnelle",494
"glender",45
"gwendolin",64
"jaymie",2059
"kathelene",40
"khristine",497
"laila",1594
"landra",311
"madalene",182
"nickolette",73
"oletha",281
"piper",2178
"renia",441
"shae",1889
"sherion",114
"zelinda",37
"alvetta",35
"arlynn",128
"armelia",69
"berma",21
"bernardette",187
"betina",893
"chrisanne",269
"christe",331
"darah",417
"delva",72
"eileene",78
"flor",2321
"franci",219
"gaytha",64
"genine",536
"guyla",202
"harla",61
"joene",41
"jonie",1027
"ladawn",1409
"laretha",208
"lilah",420
"loucinda",204
"marise",104
"patriciajo",30
"rayanne",413
"rebel",495
"sunni",1138
"tasha",29904
"vandetta",38
"velina",327
"vianna",194
"adalia",185
"alina",3949
"anneta",25
"bathsheba",292
"carlita",905
"cecila",438
"clydean",9
"dari",359
"darinda",205
"debbera",73
"demetris",2286
"dewana",522
"dewanna",642
"doni",738
"esperansa",184
"eufemia",227
"gailyn",98
"gal",76
"glenalee",9
"gwendolyne",97
"imo",24
"joani",486
"joell",1004
"joslin",290
"joyann",280
"kristyn",5209
"kyna",745
"lelah",216
"loisann",28
"lynnis",9
"melani",1426
"melania",392
"merida",223
"merridy",19
"milagro",679
"pegi",123
"racine",375
"ritha",91
"robynne",325
"shifra",410
"shirla",76
"suzannah",905
"sylvana",298
"tani",771
"teala",292
"treena",798
"valoria",63
"verdella",34
"vici",163
"vicke",144
"zeta",157
"acquanette",13
"adriann",545
"algene",8
"alynn",115
"angella",2685
"annina",32
"ardythe",22
"arminta",68
"arneda",24
"arthella",23
"audre",232
"berdina",87
"bernetha",95
"candra",1336
"candus",217
"carlyne",49
"cathlin",104
"cathline",74
"charron",355
"chrisann",402
"cinde",192
"clarann",8
"coline",13
"corla",56
"corleen",70
"cressie",37
"danese",82
"darrylin",14
"davetta",449
"dawnell",369
"deonna",1571
"deva",464
"donalyn",234
"donie",144
"doranne",63
"edana",188
"eleana",330
"ellyce",33
"emerald",1362
"everline",41
"evonda",193
"floris",37
"florita",204
"gitty",475
"glendine",16
"glennetta",32
"glorie",170
"guila",8
"jaimie",7056
"jolynne",374
"joyanne",123
"junelle",111
"kristyne",320
"latonia",4912
"lauranne",64
"lavida",111
"lavita",622
"lenola",13
"leslea",327
"levina",121
"lianna",900
"linea",81
"loana",38
"loveta",14
"lujuana",69
"magaly",1532
"margi",235
"marieann",84
"marilla",68
"marilouise",35
"marquerite",259
"marylon",60
"mattye",19
"michaline",51
"minnetta",8
"mry",68
"nedda",65
"poppy",471
"rennae",117
"roselene",13
"rosenda",388
"roxi",185
"scherri",55
"sharel",217
"sheba",932
"sheilia",315
"sherrilynn",205
"shirely",100
"stephaine",3537
"stephenia",239
"suetta",60
"sundy",95
"suzane",250
"tallulah",80
"thomasa",260
"timothea",152
"vadie",8
"valena",332
"verleen",48
"victoriana",40
"wanell",20
"yasmine",1439
"zeda",14
"aleasa",18
"aljean",7
"almetia",7
"arena",90
"arlethia",131
"artha",68
"bama",22
"barbarajo",33
"blondine",43
"cally",847
"carollyn",85
"cassy",1277
"cathyrn",50
"charlsey",89
"cheralyn",125
"cherye",59
"chessie",142
"christelle",285
"clarie",186
"dabney",317
"dawnette",651
"deborahann",134
"deboria",52
"deby",258
"delcenia",33
"deola",30
"desnee",7
"djuana",636
"dorianne",408
"eldean",29
"ellice",229
"eneida",632
"ernesteen",7
"etheline",24
"etrulia",22
"evalena",76
"evora",24
"felisitas",7
"fiona",2270
"frenchie",210
"galyn",73
"gaylee",36
"gayna",89
"geneal",18
"genese",336
"genise",785
"glynna",116
"glynnis",476
"hermione",36
"indra",311
"inger",1124
"iretta",39
"jancy",160
"janeil",167
"january",1615
"jenella",32
"jeneva",292
"jeroline",7
"jerrine",76
"jillaine",202
"jolean",186
"joletta",205
"jonella",72
"jonnette",143
"josalyn",377
"junell",159
"katleen",111
"katrin",655
"kimberlie",2967
"kristal",8567
"larie",272
"laurelle",186
"lavora",91
"leonda",192
"lonetta",208
"luticia",63
"lynanne",178
"lyne",171
"lyvonne",77
"maeve",641
"magaret",151
"malissia",202
"marcile",22
"margory",7
"maribel",14335
"marielle",937
"maripat",101
"maritta",63
"marlita",189
"marlyss",7
"marshelle",476
"marvena",70
"melissia",1823
"mellanie",553
"melvene",12
"merelyn",7
"meria",111
"mischelle",941
"mossie",18
"murna",22
"nancyjo",52
"nonna",49
"odeal",7
"olimpia",150
"permelia",50
"phala",34
"racquel",2906
"raetta",44
"randolyn",18
"recia",49
"rima",734
"robbye",207
"ronalda",239
"rosmary",35
"sali",7
"sana",780
"sharell",876
"sharone",606
"sheryal",17
"sonseeahray",12
"spring",2734
"steffany",921
"suezette",63
"sun",504
"sydne",195
"tammara",2277
"teresea",441
"terree",90
"terriann",427
"toye",349
"troyce",240
"vanette",269
"varie",7
"vetta",61
"vicktoria",153
"vienna",478
"walta",19
"wendeline",12
"willine",34
"wren",407
"zaneta",701
"zanetta",345
"zanna",92
"zilla",7
"zinda",31
"agapita",19
"aide",803
"alesa",637
"alfa",6
"alisha",34688
"altagracia",438
"altheia",72
"alvita",259
"an",604
"aneda",6
"anella",27
"anetta",272
"annamay",40
"anntoinette",329
"ardene",50
"ardenia",34
"ardys",44
"aritha",67
"armenda",22
"armie",6
"arretta",24
"asta",49
"barnette",17
"bayla",39
"belem",64
"bell",80
"bennette",51
"bettyjean",95
"bina",267
"blandina",18
"bronda",153
"brownie",59
"brunella",58
"brunette",25
"camela",698
"caral",23
"caran",105
"careen",174
"carly",17361
"carmalita",352
"carolie",18
"carolinda",12
"catherina",546
"chava",700
"chelle",305
"cheyrl",111
"chonita",111
"clarette",6
"clea",228
"colleene",43
"cythia",385
"dalena",424
"danica",3622
"darian",3783
"darley",6
"davette",495
"dawnita",342
"debie",443
"deborh",143
"deeanne",369
"delina",643
"delise",298
"deloyce",12
"demetrice",2666
"denease",42
"deni",415
"diannie",79
"dody",333
"doralene",49
"dorlis",6
"dorri",155
"dorthie",6
"doshie",22
"drina",152
"duska",36
"earlena",71
"earlyn",35
"ebba",17
"edwardine",11
"electra",332
"elizebath",38
"elvenia",17
"elynn",30
"emmajean",17
"eris",243
"ernell",16
"esterlene",6
"eunita",13
"eusebia",32
"evangelyn",39
"evita",788
"feige",123
"francelia",124
"fredrika",213
"frona",41
"gaal",17
"galene",42
"gaynor",54
"genoa",78
"georginia",27
"gerelene",6
"geriann",206
"ghislaine",98
"gilberta",74
"glennys",11
"gustavia",25
"guynell",11
"gwendlyon",42
"gwendolen",489
"hilde",120
"ilana",2059
"ineta",11
"iristine",11
"jaculin",94
"jada",4722
"jaine",135
"janeene",180
"janellen",22
"jeanean",176
"jearlene",31
"jelaine",37
"jency",86
"jenith",6
"jerriann",96
"jessye",51
"jilla",6
"jineen",6
"johnine",48
"joi",3053
"jolleen",127
"judia",11
"junia",84
"jurate",6
"karlin",344
"karran",11
"katherline",6
"kathileen",29
"kathleenmary",6
"kathylene",11
"kimberli",2950
"korla",12
"kylene",1051
"lafrance",67
"larysa",84
"lawrie",131
"leanda",204
"leanore",41
"leith",362
"leonila",108
"letricia",474
"levette",241
"lewana",21
"lewanna",76
"liann",304
"lindel",115
"loida",439
"loula",12
"lowanna",35
"lucette",151
"lynnelle",263
"machelle",2984
"maddie",245
"madline",22
"madora",38
"manina",33
"margareta",199
"mariaelena",909
"marika",1312
"marrietta",81
"maryalyce",19
"marytheresa",37
"masha",111
"mathilde",48
"maureena",65
"mercia",27
"merinda",467
"meryll",6
"michella",814
"michelyn",64
"milla",11
"mirella",1191
"mireya",1913
"monalee",11
"monie",123
"murline",35
"myung",6
"nela",43
"neola",34
"nia",2322
"norreen",6
"norvella",57
"obera",6
"odile",38
"ojetta",6
"palestine",20
"pamelyn",118
"patrece",293
"pattye",98
"paulet",23
"paulie",11
"pearlina",22
"philomene",16
"quanda",491
"raeleen",301
"raymonda",102
"rayola",11
"rebeccah",879
"reinette",57
"richetta",172
"robbe",29
"robena",72
"roi",62
"rozlyn",280
"samia",602
"samra",120
"saran",292
"scharlotte",18
"sharlane",11
"sharline",247
"sheelah",71
"shelene",319
"shere",242
"sherlee",6
"sherrol",40
"sonji",898
"stephaney",266
"suzetta",174
"tamarra",864
"tandra",1158
"tanice",42
"tenia",578
"tira",726
"towanna",708
"trella",217
"trilla",29
"valen",170
"valita",84
"vannessa",1954
"veletta",43
"verdine",24
"vernett",37
"verniece",21
"vernis",49
"vickee",67
"virdie",6
"winna",24
"wonder",159
"yolando",423
"yolinda",176
"zeola",42
"zera",39
"zillah",11
"zonnie",17
"zorina",91
"adlean",5
"adriene",1930
"alayna",1452
"alfretta",22
"alnita",129
"alonda",671
"alora",329
"alphea",5
"altheria",54
"alvania",5
"andera",674
"angeles",374
"angia",17
"annise",140
"anselma",26
"aphrodite",178
"aprill",376
"apryl",2077
"aracelia",350
"ardel",32
"argelia",435
"aria",931
"arleatha",85
"armentha",34
"arnelle",15
"arnice",53
"arthenia",12
"athalia",29
"autherine",46
"avalon",188
"averil",87
"avra",10
"ballarie",5
"barri",501
"berda",24
"betrice",49
"bev",880
"bibiana",283
"bilinda",47
"blasa",5
"blossie",5
"buffy",3245
"buna",10
"byra",5
"calene",48
"calliope",36
"candas",161
"candiace",79
"cannie",16
"carlan",31
"carlinda",77
"carmilla",262
"carnetta",147
"cartha",5
"castella",12
"caterina",1087
"caterine",30
"cathrin",21
"cathyleen",15
"cece",185
"cecilee",74
"cela",16
"cellia",5
"cerise",462
"challis",40
"charlen",52
"charlona",5
"charlye",28
"charmaigne",35
"charmane",651
"chattie",5
"chequita",306
"cherine",122
"cherith",286
"cherrilynn",5
"china",1430
"chrislyn",76
"christabel",128
"christeena",205
"christinea",87
"chryel",22
"chyrle",15
"cinder",33
"cissy",407
"claudett",65
"condol",5
"conita",44
"conne",10
"corazon",69
"corlene",37
"cristeen",5
"cynde",254
"daena",315
"dagny",206
"dalinda",346
"daniella",4464
"danis",30
"danni",690
"danuta",137
"daphna",193
"darling",275
"darnetta",401
"daurice",32
"dawana",506
"deboran",33
"dedria",413
"deen",38
"dejuana",236
"delcine",29
"delisa",2806
"dellene",47
"delorice",19
"denelle",570
"deolinda",16
"deone",231
"dianalynn",10
"dicki",5
"dionna",1730
"dorathea",36
"dorelle",10
"dories",5
"dorotea",31
"dorothia",26
"dorreen",142
"dreda",10
"edelia",32
"eleda",11
"elenita",28
"eleonor",66
"elga",35
"elina",414
"elisia",640
"elisse",139
"elizabethe",10
"ellar",17
"ellean",5
"ellenor",24
"ellinor",5
"elloise",5
"eloyce",5
"emely",654
"emy",287
"eulalie",15
"eustolia",41
"evalynn",18
"evelin",882
"faithe",214
"faun",97
"fayleen",5
"floretha",15
"floyda",5
"fracine",5
"franda",5
"frannie",160
"franny",66
"franzetta",15
"freddye",5
"fronia",5
"gaudalupe",12
"geanette",90
"gearldene",11
"gennell",84
"genola",15
"georgeen",30
"georgiane",5
"geradette",16
"gianna",1932
"gidget",1551
"giselle",4249
"glenyce",17
"gloristine",33
"glyndia",5
"grenda",72
"guyneth",5
"gwenna",161
"hala",245
"harryette",10
"hertha",34
"holliday",11
"hopie",83
"ilma",19
"ilse",408
"imajean",5
"indiana",72
"ireatha",5
"ireta",23
"irita",5
"jackilyn",163
"jacquette",153
"jacqulene",83
"jamae",49
"jamye",669
"jancie",153
"janica",378
"jaquetta",595
"jarilyn",29
"jemma",198
"jerine",19
"jillane",119
"jimi",1189
"joanmarie",153
"jocie",11
"joeanne",56
"joleene",67
"jonalee",5
"jonalyn",126
"josephene",11
"juanette",103
"judiann",70
"juliett",88
"julita",146
"junetta",92
"karine",676
"karne",135
"katharyne",18
"katheline",30
"kathyann",171
"kathyrne",10
"katrena",1177
"kellee",3070
"kimberle",1180
"kimbra",1109
"kristena",530
"krystina",2499
"ladeana",280
"ladonne",71
"lahna",21
"laima",38
"laina",890
"lajuanna",69
"lalani",53
"lalita",534
"lallie",10
"larhonda",2290
"larisa",1852
"lashell",794
"lassie",44
"latonya",20590
"laurelee",20
"lauria",268
"laurrine",5
"lean",432
"leasa",922
"lenae",381
"lenona",5
"levearn",5
"libia",33
"linsey",2899
"litha",10
"loeta",15
"lorae",62
"lorann",104
"loryn",384
"lougenia",15
"loujean",11
"lourine",16
"louvinia",29
"loyda",107
"lucindy",130
"ludean",11
"lunetta",5
"luree",35
"luretta",44
"lutisha",133
"luvina",21
"lynnel",101
"lysa",611
"mablean",10
"machell",515
"maebell",10
"magaline",73
"magdeline",127
"maralynn",5
"marchetta",52
"marchita",19
"mareen",37
"maret",30
"margaretjo",5
"margia",20
"margreat",25
"margree",10
"marianela",365
"marianita",87
"maricia",246
"mariene",13
"marienne",5
"marietha",14
"marilea",109
"marisella",219
"marium",31
"marjeanne",5
"marka",217
"marketta",720
"marlen",1268
"marsella",67
"marsena",57
"marthella",5
"marvalene",20
"marvelene",10
"maryelaine",5
"marynell",43
"maryon",15
"maudeen",5
"maudell",11
"mauna",14
"mayetta",25
"mazell",17
"medra",16
"melonee",295
"melvine",57
"meredyth",284
"meril",20
"merion",35
"merriann",31
"merridee",10
"michaella",407
"michealene",5
"mikelyn",22
"miroslava",293
"modestine",49
"musette",10
"muzette",10
"nadina",361
"nann",5
"narcisa",40
"narcissus",11
"nataline",36
"nel",5
"nellwyn",5
"nicey",10
"nitza",355
"nylene",26
"odester",16
"offie",10
"olivette",78
"orita",10
"orla",42
"ortensia",21
"orvella",5
"osia",5
"ovella",22
"patericia",22
"patia",36
"patryce",108
"pattiann",169
"pearlena",53
"pelma",10
"peni",126
"petrita",19
"petronia",21
"petty",10
"pluma",5
"ppatricia",10
"prenella",5
"queenester",10
"quida",46
"raffaela",92
"rani",916
"raven",7644
"reah",50
"redith",5
"regine",589
"revia",27
"rilda",27
"ritaann",22
"robecca",153
"robertine",23
"rodonna",5
"rolayne",13
"romina",443
"ronnelle",16
"ronnye",5
"rosalinde",40
"rosamund",5
"rosane",10
"roseana",76
"roselin",27
"rosemaria",143
"rositta",10
"rosland",271
"runette",32
"ruthan",11
"rwanda",10
"salvatrice",50
"sarahjane",156
"saralynn",128
"scotti",385
"selia",235
"senoria",17
"shandra",2643
"sharian",33
"sharilynn",101
"sharley",66
"sharonann",28
"sheary",5
"sheldia",5
"shell",317
"shellene",285
"sherlin",5
"sherria",373
"sherrianne",10
"shyla",1530
"signora",15
"stephene",256
"sundae",269
"sundee",282
"susane",121
"sydnie",323
"sylva",74
"synda",61
"talma",42
"tam",1005
"tamika",20840
"tangie",1005
"tarrie",109
"tawnie",562
"teina",30
"teletha",86
"telitha",135
"terilyn",491
"tijuana",1259
"tinka",10
"tondra",599
"tonjia",300
"tracee",3156
"troylene",23
"truly",125
"usha",126
"vala",51
"valerye",13
"valleri",76
"vanilla",29
"varnell",88
"veena",241
"veleda",78
"velvie",17
"veretta",118
"verneal",10
"virlee",5
"vonciel",16
"waldine",10
"warnetta",31
"warrene",12
"wendella",41
"wilberta",23
"williette",101
"wyoma",10
"yolander",269
"yolonde",5
"yonnie",20
"yvonnia",53
"zee",15
"zenola",38
"alfonzia",110
"clell",215
"rondy",366
"ulysee",108
"vander",224
"nate",1241
"salvator",251
"amando",593
"hanson",348
"herald",186
"langdon",260
"neely",862
"rodd",757
"alven",61
"aurthur",179
"costello",34
"darriel",433
"doane",41
"kenrick",627
"linville",100
"migel",745
"rembert",102
"albion",72
"alson",73
"andrei",631
"barnard",409
"bowen",410
"carlous",360
"ceaser",272
"hernan",1196
"kenric",639
"kinney",240
"plummer",54
"revis",121
"soloman",440
"tate",1971
"turhan",195
"able",268
"adelaido",53
"alfonsa",61
"banks",95
"cedrick",3683
"choya",89
"cregg",179
"elizah",96
"elvert",71
"freemon",29
"gavino",517
"harald",266
"hermilo",192
"lalo",141
"levone",109
"malvern",66
"murdock",62
"orlanda",685
"press",26
"ralf",194
"raymound",103
"richey",393
"ridgely",28
"rohn",319
"steffen",747
"stonewall",60
"thadeus",368
"torrey",4064
"weslie",246
"aristeo",273
"arsenio",1275
"barre",37
"biff",248
"blayne",963
"bronnie",8
"capers",13
"conn",83
"cottrell",53
"crescencio",93
"curby",54
"dorance",19
"duval",295
"essex",94
"garcia",330
"garvis",45
"gumecindo",36
"hammond",63
"handy",80
"lash",67
"lavance",185
"lemual",8
"lindberg",63
"marcellous",389
"miron",58
"nathainel",43
"nicklos",180
"obbie",81
"oddie",46
"olie",45
"ollin",8
"orell",18
"orris",61
"othell",50
"othello",175
"rawlin",44
"refujio",148
"robey",71
"selso",51
"theordore",216
"tranquilino",25
"vaden",69
"vardell",8
"windel",93
"ysabel",179
"addis",42
"agostino",220
"alfreddie",46
"anatole",54
"athel",12
"baudelio",197
"bradshaw",34
"burdell",28
"burlin",69
"byrl",31
"canuto",7
"carrell",89
"chico",696
"christofer",1455
"claudy",40
"clee",35
"cliford",46
"cortlandt",27
"damacio",85
"danile",168
"darnel",656
"dent",26
"dinnis",60
"dougles",213
"esley",32
"ewald",33
"fermon",29
"filimon",81
"freeland",41
"gage",1400
"garmon",7
"garnie",32
"giulio",225
"gleason",49
"granvel",7
"gregrey",218
"griff",155
"grove",17
"gurnie",7
"hansen",150
"harvell",14
"heraclio",131
"herndon",14
"hill",70
"hoke",92
"idris",593
"ikey",32
"jerard",659
"kal",275
"keevin",351
"kenzie",800
"kert",214
"larwrence",28
"lasaro",58
"leno",85
"lenville",18
"lenzy",169
"lonald",69
"lonzy",13
"mckenzie",3571
"melroy",19
"menno",381
"neddie",23
"nello",159
"noal",172
"norfleet",7
"novel",13
"oather",27
"onofre",131
"opie",63
"oree",34
"orestes",195
"ormond",71
"pancho",86
"philo",29
"pinkney",35
"reynard",442
"rodric",336
"romey",72
"rubert",62
"sigfredo",215
"slade",931
"steaven",201
"stoy",7
"sy",321
"sylester",18
"tee",230
"timothey",522
"tyre",563
"vollie",45
"williard",201
"wyndell",233
"zenas",179
"abie",121
"aniello",134
"ansley",1014
"arleigh",92
"armondo",662
"arvo",11
"asbury",41
"autrey",61
"benford",110
"bowman",98
"brick",156
"brit",548
"cabell",11
"christpher",1112
"cirilo",413
"cledith",24
"cleophis",6
"corwyn",237
"dahl",39
"daiel",378
"daniell",2041
"deleon",345
"delmore",17
"derris",282
"deryle",32
"desi",1911
"doctor",6
"dom",168
"donaldson",35
"dornell",241
"dowell",58
"drayton",314
"duffie",6
"duston",818
"duwane",85
"eldin",6
"eldwin",36
"elward",19
"emidio",101
"erland",40
"esco",34
"estes",57
"eufemio",39
"eutimio",84
"everard",58
"filemon",204
"fillmore",6
"fitzhugh",32
"flem",15
"franklen",18
"gaetan",30
"gearald",16
"gentle",35
"gerod",222
"gerrald",93
"gerrard",356
"gilliam",56
"glendal",38
"glendall",11
"gonsalo",106
"graciano",114
"guthrie",191
"gwin",46
"hager",6
"halley",1038
"hendrik",188
